title,style,score,profiles,actors,down_url,year,country,cover,director
2018年惊悚动作《阿尔忒弥斯酒店》BD中英双字幕,动作/犯罪/惊悚,5.7/10 from 873 users,[''],"['\u3000朱迪·福斯特 Jodie Foster ', '斯特林·K·布朗 Sterling K. Brown', '索菲亚·波多拉 Sofia Boutella', '杰夫·高布伦 Jeff Goldblum', '布莱恩·泰里·亨利 Brian Tyree Henry', '珍妮·斯蕾特 Jenny Slate', '扎克瑞·昆图 Zachary Quinto', '查理·戴 Charlie Day', '戴夫·巴蒂斯塔 Dave Bautista', '肯尼斯·崔 Kenneth Choi', '乔希·蒂尔曼 Josh Tillman', '伊万·琼斯 Evan Jones', '内森·戴维斯 Nathan Davis Jr.', '拉美西斯·希梅内斯 Ramses Jimenez', '安杰拉·斯普林克尔 Angela Sprinkle', '巴尔迪普·辛格 Baldeep Singh', '布兰顿·莫拉莱斯 Brandon Morales', '坦纳·吉尔 Tanner Gill']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8316/阳光电影www.ygdy8.com.阿尔忒弥斯酒店.BD.720p.中英双字幕.mkv'],2018,美国/英国,https://extraimage.net/images/2018/10/10/0e8b82124b8aaacba41a38b2d04ff877.jpg,德鲁·皮尔斯 Drew Pearce
2018年恐怖《恶灵之家》BD中英双字幕,恐怖,4.0/10 from 118 users,[''],"['\u3000弗洛伦斯·皮尤 Florence Pugh ', '西莉亚·伊姆里 Celia Imrie', '本·劳埃德-休斯 Ben Lloyd-Hughes', 'Scott Chambers', 'Georgina Bevan']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7316/阳光电影www.ygdy8.com.恶灵之家.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/10/09/0a3c7ae719d8b43ed3555a34bf9060dc.jpg,奥拉弗·约翰内斯松 Olaf de Fleur Johannesson
2018年剧情《笑傲昙天/笑对阴天》BD日语中字,剧情,4.5/10 from 175 users,[''],"['\u3000福士苍汰 Sôta Fukushi ', '中山优马 Yuma Nakayama', '若山耀人', '桐山涟 Renn Kiriyama', '古川雄辉 Yûki Furukawa', '大东骏介 Shunsuke Daito', '小关裕太 Yuta Koseki', '东山纪之 Noriyuki Higashiyama', '市川知宏 Tomohiro Ichikawa', '加治将树 Masaki Kaji']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:6129/阳光电影www.ygdy8.com.笑傲昙天.BD.720p.日语中字.mkv'],2018,日本,https://extraimage.net/images/2018/10/09/8f4c4db4a2ad121bbe01a05bbc503fb8.jpg,本广克行 Katsuyuki Motohiro
2018年剧情爱情《江湖儿女》HD国语中字,剧情/爱情/犯罪,"7.7/10 from 101,709 users",[''],"['\u3000赵涛 Tao Zhao ', '廖凡 Fan Liao', '徐峥 Zheng Xu', '梁嘉艳 Casper Liang', ""刁亦男 Yi'nan Diao"", '张一白 Yibai Zhang', '丁嘉丽 Jiali Ding', '张译 Yi Zhang', '董子健 Zijian Dong', '李宣 Xuan Li', '查娜 Chana', '冯家妹 Jiamei Feng', '康亢 Kang Kang', '张晓军 Xiaojun Zhang', '柳敏 Min Liu', '王谭 Tan Wang', '原文倩 Wenqian Yuan']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8314/阳光电影www.ygdy8.com.江湖儿女.HD.720p.国语中字.mkv'],2018,中国/法国/日本,https://extraimage.net/images/2018/10/08/b0407ef4bc33c9c7e8762920fa370418.jpg,贾樟柯 Zhangke Jia
2018年惊悚恐怖《吉屋》BD国粤双语中字,惊悚/恐怖,,[''],"['\u3000陈家乐 Carlos Chan ', '汤加文 Carmen Tong', '张国强 Kwok Keung Cheung', '龚慈恩 Mimi Kung', '麦子乐 Bryant Ji-Lok Mak']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7314/阳光电影www.ygdy8.com.吉屋.BD.720p.国粤双语中字.mkv'],2018,中国香港,https://extraimage.net/images/2018/10/07/bf5569831b6380648c9e8d573f38d10a.jpg,蒋开诗 Jeffrey Chiang
2018年科幻动作《巨齿鲨》HD国英双语双字,动作/科幻/惊悚,"5.8/10 from 1,341 users",[''],"['\u3000杰森·斯坦森 Jason Statham ', '李冰冰 Bingbing Li', '雷恩·威尔森 Rainn Wilson', '鲁比·罗丝 Ruby Rose', '赵文瑄 Winston Chao', '佩吉·肯尼迪 Page Kennedy', '杰西卡·麦克娜美 Jessica McNamee', '奥拉维尔·达里·奥拉夫松 Ólafur Darri Ólafsson', '罗伯特·泰勒 Robert Taylor', '蔡书雅 Sophia Cai', '丘增 Masi Oka', '克利夫·柯蒂斯 Cliff Curtis', '安佑森 Yoson An', '罗伯·基帕-威廉姆斯 Rob Kipa-Williams', '维他亚·潘斯林加姆 Vithaya Pansringarm', '安得烈·格兰杰 Andrew Grainger', '蒂姆·王 Tim Wong', '史蒂文·A·戴维斯 Steven A. Davis', '托万达·马尼莫 Tawanda Manyimo', '买红妹 Hongmei Mai']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8312/阳光电影www.ygdy8.com.巨齿鲨.HD.720p.国英双语双字.mkv'],2018,美国/中国/中国香港,https://extraimage.net/images/2018/09/18/344c1d5d4591da0a5fa6b2f82721859a.jpg,乔·德特杜巴 Jon Turteltaub
2018年动作喜剧《大师兄》HD国语中字,喜剧/动作,"5.3/10 from 6,774 users",[''],"['\u3000甄子丹 Donnie Yen ', '陈乔恩 Joe Chen', '喻亢 Kang Yu', '骆明劼 Mingjie Luo', '汤君慈', '汤君耀', '李靖筠 Gladys Li', '刘朝健', '林秋楠 Qiunan Lin', '云千千 QianQian Yun', '林嘉华 Dominic Lam', '张坚庭 Alfred Cheung', '骆应钧 Ying Kwan Lok', '李枫 Fung Lee', '欧阳伟豪 Benjamin Au Yeung', '楼南光 Billy Lau', '张文杰 Man Kit Cheung']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7312/阳光电影www.ygdy8.com.大师兄.HD.720p.国语中字.mkv'],2018,中国/中国香港,https://extraimage.net/images/2018/10/05/90c7e1960e166ed9f150ce4ca9d99c69.jpg,阚家伟 Jia Wei Kan
2018年科幻惊悚《黑暗心灵》BD中英双字幕,科幻/惊悚,5.5/10 from 185 users,[''],"['\u3000阿曼德拉·斯坦伯格 Amandla Stenberg ', '曼迪·摩尔 Mandy Moore', '格温多兰·克里斯蒂 Gwendoline Christie', '布莱德利·惠特福德 Bradley Whitford', '哈里斯·迪金森 Harris Dickinson', ""马克·奥布莱恩 Mark O'Brien"", '韦德·威廉姆斯 Wade Williams', '华莱士·朗翰 Wallace Langham', '帕特里克·吉布森 Patrick Gibson', '高顿·布鲁克斯 Golden Brooks', '司盖兰·布鲁克斯 Skylan Brooks', '凯萨琳·戴尔 Catherine Dyer', '米娅·切赫 Miya Cech', '佩顿·威奇 Peyton Wich', '凯蕾·里维拉 Kaleigh Rivera', '查尔斯·格林 Charles Green', '卡尔森·霍尔姆斯 Carson Holmes', '莉娅·朱厄特 Lidya Jewett', '盖奇·劳森 Gage Lawson']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8403/阳光电影www.ygdy8.com.黑暗心灵.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/10/03/8e5423ce470f41c0215bfb2981246afc.jpg,吕寅荣 Jennifer Yuh
2018年剧情历史《中英街1号》BD粤语中字,剧情/历史,6.6/10 from 102 users,[''],"['\u3000游学修 Neo Yau ', '廖子妤 Fish Liew', '卢镇业 Chun-Yip Lo', '陈健朗 Kelvin Chan', '李英涛 Ying-to Li', '盧偉力 Lo Wai Luk', '覃恩美 AMY CHUM', '張同祖 Joe Cheung', '高瀚文', '林漪娸 Yvonne Lam Yi Kei']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8287/阳光电影www.ygdy8.com.中英街1号.BD.720p.粤语中字.mkv'],2017,中国香港,https://extraimage.net/images/2018/10/03/ba20160feff4873704978c5e9fd0a5e8.jpg,赵崇基 Sung Kee Chiu
2018年惊悚动作《摩天营救》BD国英双语双字,动作/惊悚/冒险,"6.4/10 from 65,239 users",[''],"['\u3000道恩·强森 Dwayne Johnson ', '内芙·坎贝尔 Neve Campbell', '黄经汉 Chin Han', '罗兰·默勒 Roland Møller', '麦肯纳·罗伯茨 McKenna Roberts', '诺亚·科特雷尔 Noah Cottrell', '诺亚·泰勒 Noah Taylor', '巴勃罗·施瑞博尔 Pablo Schreiber', '凯文·兰金 Kevin Rankin', '昆凌 Hannah Quinlivan', '文峰 Byron Mann', ""马特·欧莱瑞 Matt O'Leary"", '比特里斯·金 Beatrice King', '马志 Tzi Ma', '保罗·麦克吉莱恩 Paul McGillion', '吴嘉星 Kathy Wu', '艾德里安·霍姆斯 Adrian Holmes', '维努斯·特雷佐 Venus Terzo', '杰特·克莱恩 Jett Klyne', '拜伦·劳森 Byron Lawson', '关永扬 Darryl Quon', '法比欧·塔索恩 Fabio Tassone', '卡洛·余 Carlo Yu']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8310/阳光电影www.ygdy8.com.摩天营救.BD.720p.国英双语双字.mkv'],2018,美国,https://lookimg.com/images/2018/08/13/qpYEv.jpg,罗森·马歇尔·瑟伯 Rawson Marshall Thurber
2018年动画喜剧《新大头儿子和小头爸爸3》HD国语中字,喜剧/动画/冒险/家庭,"4.9/10 from 2,692 users",[''],"['\u3000刘纯燕 Chunyan Liu ', '董浩 Hao Dong', '鞠萍 Ping Ju', '陈苏 Su Chen', '耿晨晨 Chenchen Geng', '周志强 Zhiqiang Zhou', '黄炜 Wei Huang']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7310/阳光电影www.ygdy8.com.新大头儿子和小头爸爸3.HD.1080p.国语中字.mp4'],2018,中国,https://extraimage.net/images/2018/10/03/d5d8deb65364c6e9f0c1bc38ac392fdb.jpg,何澄 Cheng He
2018年科幻动作《蚁人2：黄蜂女现身》HD中英双字幕,动作/科幻/冒险,"7.5/10 from 150,418 users",[''],"['\u3000保罗·路德 Paul Rudd ', '伊万杰琳·莉莉 Evangeline Lilly', '迈克尔·佩纳 Michael Peña', '汉娜·乔恩-卡门 Hannah John-Kamen', '沃尔顿·戈金斯 Walton Goggins', '鲍比·坎纳瓦尔 Bobby Cannavale', '朱迪·格雷尔 Judy Greer', '大卫·达斯马齐连 David Dastmalchian', '艾比·莱德·弗特森 Abby Ryder Fortson', '兰道尔·朴 Randall Park', '米歇尔·菲佛 Michelle Pfeiffer', '劳伦斯·菲什伯恩 Laurence Fishburne', '迈克尔·道格拉斯 Michael Douglas', '戈兰·卡斯蒂克 Goran Kostic', '罗布·阿切尔 Rob Archer', '肖恩·克莱尔 Sean Kleier', '本·戴维斯 Ben Davis', '迈克尔·瑟沃瑞斯 Michael Cerveris', '达克斯·格里芬 Dax Griffin', '海莉·洛维特 Hayley Lovitt', '玛德琳·麦格劳 Madeleine McGraw', '蒂姆·海德克 Tim Heidecker', '布莱恩·赫斯基 Brian Huskey', '朱莉娅·维拉 Julia Vera', '布莱恩·卢戈 Bryan Lugo', '托里·沃格尔 Torrey Vogel', '汤姆·夏普林 Tom Scharpling', '斯坦·李 Stan Lee', '约瑟夫·阿梅 Joseph Amey', '安迪·阿尼斯 Andy Arness', '威廉·W·巴伯 William W. Barbour', '玛塞拉·布拉吉奥 Marcella Bragio', '塞尔吉奥·布里奥内斯 Sergio Briones', '乔·布卡罗三世 Joe Bucaro III', '蒂莫西·卡尔 Timothy Carr', '贾迈尔·钱伯斯 Jamel Chambers', '扎卡里·卡伯森 Zachary Culbertson', '雅各布·埃文斯 Jacob Evans', '米歇尔·方 Michelle Fang', '盖尔·甘布尔 Gail Gamble', '克里斯·加恩 Chris Gann', '约翰·盖蒂尔 John Gettier', '杰克·汉森 Jake Hanson', '卡茜·亨德利 Cassie Hendry']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3142/阳光电影www.ygdy8.com.蚁人2：黄蜂女现身.HD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/10/02/087e9928487be1acf4b8ffcf3c069201.jpg,佩顿·里德 Peyton Reed
2018年7.9高分喜剧《八年级》BD中英双字幕,喜剧,"7.1/10 from 1,141 users",[''],"['\u3000艾尔西·费舍尔 Elsie Fisher ', '艾米丽 罗宾森 Emily Robinson', '约什·汉密尔顿 Josh Hamilton', '蜜西·雅格 Missy Yager', 'Greg Crowe', 'Deborah Unger', '弗兰克·迪尔 Frank Deal']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:6126/阳光电影www.ygdy8.com.八年级.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/26/2d94e9fb349643387261af37928fe4a9.jpg,博·伯翰 Bo Burnham
2018年奇幻喜剧《快把我哥带走》HD国语中英双字,喜剧/奇幻,"7.0/10 from 73,022 users",[''],"['\u3000张子枫 Zifeng Zhang ', '彭昱畅 Yuchang Peng', '赵今麦 Jinmai Zhao', '孙泽源 Zeyuan Sun', '方翔锐 Xiangrui Fang', '刘冠毅 Terry Liu', '姜宏波 Hongbo jiang', '徐光宇 Guangyu Xu']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7308/阳光电影www.ygdy8.com.快把我哥带走.HD.720p.国语中英双字.mkv'],2018,中国,https://extraimage.net/images/2018/09/30/87df786520adffd3d4cbfefe8a1dff82.jpg,郑芬芬 Fenfen Cheng
2018年奇幻动作《武动乾坤精华版》HD国语中字,剧情/奇幻/古装/动作,"5.0/10 from 39,392 users",[''],"['\u3000杨洋 Yang Yang ', ""张天爱 Tian'ai Zhang"", '吴尊 Chun Wu', '王丽坤 Likun Wang', '释小龙 Siu Lung Sik', '柳岩 Yan Liu', '索笑坤 Xiaokun Suo', '董晴 Qing Dong', '唐曾 Zeng Tang']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:6125/阳光电影www.ygdy8.com.武动乾坤精华版.HD.720p.国语中字.mkv'],2018,中国,https://extraimage.net/images/2018/09/30/08713747cbc39ffe57079129e905df56.jpg,张黎 Li Zhang
2018年高分剧情《不留痕迹/叶落无痕》BD中英双字幕,剧情,8.1/10 from 410 users,[''],"['\u3000本·福斯特 Ben Foster ', '杰夫·科伯 Jeff Kober', '戴尔·迪奇 Dale Dickey', '以赛亚·斯通 Isaiah Stone', '艾安娜·伯克希尔 Ayanna Berkshire', '达娜·米利肯 Dana Millican', 'Thomasin McKenzie', 'Michael Draper']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8308/阳光电影www.ygdy8.com.不留痕迹.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/26/78e807573c773a0f18fa7bf17aee94d3.jpg,黛布拉·格兰尼克 Debra Granik
2018年惊悚动作《摩天营救》BD中英双字幕,动作/惊悚/冒险,"6.4/10 from 65,239 users",[''],"['\u3000道恩·强森 Dwayne Johnson ', '内芙·坎贝尔 Neve Campbell', '黄经汉 Chin Han', '罗兰·默勒 Roland Møller', '麦肯纳·罗伯茨 McKenna Roberts', '诺亚·科特雷尔 Noah Cottrell', '诺亚·泰勒 Noah Taylor', '巴勃罗·施瑞博尔 Pablo Schreiber', '凯文·兰金 Kevin Rankin', '昆凌 Hannah Quinlivan', '文峰 Byron Mann', ""马特·欧莱瑞 Matt O'Leary"", '比特里斯·金 Beatrice King', '马志 Tzi Ma', '保罗·麦克吉莱恩 Paul McGillion', '吴嘉星 Kathy Wu', '艾德里安·霍姆斯 Adrian Holmes', '维努斯·特雷佐 Venus Terzo', '杰特·克莱恩 Jett Klyne', '拜伦·劳森 Byron Lawson', '关永扬 Darryl Quon', '法比欧·塔索恩 Fabio Tassone', '卡洛·余 Carlo Yu']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8307/阳光电影www.ygdy8.com.摩天营救.BD.720p.中英双字幕.mkv'],2018,美国,https://lookimg.com/images/2018/08/13/qpYEv.jpg,罗森·马歇尔·瑟伯 Rawson Marshall Thurber
2018年喜剧《小意大利》BD中英双字幕,喜剧/爱情,6.0/10 from 190 users,[''],"['\u3000艾玛·罗伯茨 Emma Roberts ', '海登·克里斯滕森 Hayden Christensen', '艾莉莎·米兰诺 Alyssa Milano', '丹尼·爱罗 Danny Aiello', '安德列·马丁 Andrea Martin', '简·西摩 Jane Seymour', '盖里·巴萨拉巴 Gary Basaraba', '亚当费拉拉 Adam Ferrara', '琳达·卡辛 Linda Kash', '克里斯蒂娜·罗塞托 Cristina Rosato']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8306/阳光电影www.ygdy8.com.小意大利.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/28/47600838b09b80b6bea98bba4ba14b5a.jpg,唐纳德·佩特瑞 Donald Petrie
2018年惊悚《持有黑暗/暗夜之狼》BD中英双字幕,惊悚,,[''],"['\u3000亚历山大·斯卡斯加德 Alexander Skarsgård ', '丽莉·克亚芙 Riley Keough', '詹姆斯·戴尔 James Badge Dale', '杰弗里·怀特 Jeffrey Wright', '梅肯·布莱尔 Macon Blair', '乔纳森·怀特赛尔 Jonathan Whitesell', '詹姆斯·布鲁尔 James Bloor', '埃里克·李塞德 Eric Keenleyside', '朱利安·布莱克 ·安蒂洛普 Julian Black Antelope', '安娜贝尔·库帖 Anabel Kutay', 'Savonna Spracklin', 'Barb Mitchell']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8401/阳光电影www.ygdy8.com.持有黑暗.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/28/4adc4198678880050380f9ef5ca53e9e.jpg,杰瑞米·索尔尼尔 Jeremy Saulnier
2018年喜剧爱情《终点的婚礼/婚礼冤家》BD中英双字幕,剧情/喜剧/爱情,5.7/10 from 263 users,[''],"['\u3000基努·里维斯 Keanu Reeves ....Frank ', '薇诺娜·瑞德 Winona Ryder ....Lindsay', 'Dj Dallenbach ....Bride', ""Greg Lucey ....Frank's Stepfather"", 'Ted Dubost ....Groom', ""D. Rosh Wright ....Frank's Mother"", ""Donna Lynn Jones ....Frank's Stepfather's Girlfriend"", 'Sean Sullivan ....Conga Drum Kit Player', 'Curt Dubost ....Father of the Bride', 'Michael Mogull ....Wedding Officiant', 'James Gallardo ....Upright Double Bass Player', 'Scott Andrews ....Tenor Sax Player']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8305/阳光电影www.ygdy8.com.终点的婚礼.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/08/9d6786dfedfad1bdde96419fb9a4a313.jpg,维克多·列文 Victor Levin
2018年惊悚《扭曲》BD中英双字幕,惊悚,4.4/10 from 140 users,[''],"['\u3000布莱登·佛雷切 Brendan Fletcher ', '克里斯蒂娜·里奇 Christina Ricci', '约翰·库萨克 John Cusack', '奥利弗·莱斯 Oliver Rice', '斯科特·奥林克 Scott Olynek', '朱丽娅·马克斯维尔 Julia Maxwell', 'Angela Quinn', 'Nicole Anthony']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7304/阳光电影www.ygdy8.com.扭曲.BD.720p.中英双字幕.mkv'],2018,加拿大,https://extraimage.net/images/2018/09/28/28978a01420fb43e79614daa0a1749af.jpg,罗布·W·金 Rob W. King
2018年动作剧情《动物世界》HD国语中英双字,剧情/动作/冒险,"7.3/10 from 154,264 users",[''],"['\u3000李易峰 Yifeng Li ', '迈克尔·道格拉斯 Michael Douglas', '周冬雨 Dongyu Zhou', '曹炳琨 Bingkun Cao', '王戈 Ge Wang', '苏可 Ke Su']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8400/阳光电影www.ygdy8.com.动物世界.HD.1080p.国语中英双字.mp4'],2018,中国,https://extraimage.net/images/2018/09/27/888cafeea940840fc175a89ae55e6dbd.jpg,韩延 Yan Han
2018年爱情喜剧《冷恋时代》HD国语中英双字,喜剧/爱情,,[''],"['\u3000姚星彤 Xingtong Yao ', '立威廉 Leon Jay Williams', '董琦 Qi Dong', '梦丽 Maria Makarenko', '朱璇 Xuan Zhu', '李若斯 Ruosi Li', '李木子', '万梓良 Alex Man', '苏国涛 Guotao Su']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8303/阳光电影www.ygdy8.com.冷恋时代.HD.720p.国语中英双字.mkv'],2018,中国,https://extraimage.net/images/2018/09/26/9dbc05acf80b651055d9f1cc702d908b.jpg,童江南 Jiangnan Tong
2017年惊悚《雾中的女孩》BD中英双字幕,犯罪/惊悚,6.6/10 from 384 users,[''],"['\u3000托尼·塞尔维洛 Toni Servillo ', '阿莱西奥·博尼 Alessio Boni', '洛伦佐·里凯尔米 Lorenzo Richelmy', '加拉泰亚·兰齐 Galatea Ranzi', '米雪拉·塞尚 Michela Cescon', '卢克雷西亚·圭多内 Lucrezia Guidone', '丹妮拉·皮耶萨 Daniela Piazza', '雅各波·奥尔莫·安蒂诺里 Jacopo Olmo Antinori', '玛丽娜·奥奇奥诺 Marina Occhionero']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8302/阳光电影www.ygdy8.com.雾中的女孩.BD.720p.中英双字幕.mkv'],2017,意大利/德国/法国,https://extraimage.net/images/2018/09/25/04890a14f3b0743ad528a72f4c215d32.jpg,多纳托·卡瑞西 Donato Carrisi
2016年惊悚《一起入魔》BD中英双字幕,惊悚,4.2/10 from 169 users,[''],"['\u3000卡拉·托恩顿 Kara Tointon ', '伊莎贝尔·艾伦 Isabelle Allen', 'Jamie Bernadette', 'Elliot James Langridge', 'Helene Wilson', 'Paul Casar', 'Martin Owen', 'Jonathan Willis', 'Elizabeth Morris', 'Billie Wilson', 'Jules Brown']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8300/阳光电影www.ygdy8.com.一起入魔.BD.720p.中英双字幕.mkv'],2016,英国,https://extraimage.net/images/2018/09/24/8dc1169c04afaff107167f3cf01649f8.jpg,Martin Owen
2018年动画喜剧《深海历险记》HD国语中字,喜剧/动画/冒险,,[''],"['\u3000张璐 Lu Zhang ', '陈红 Hong Chen', '张云龙 Yunlong Zhang', '杨希 Xi Yang', '郭政建 Zhengjian Guo', '张遥函 Yaohan Zhang', '胡静 Jing Hu', '刘琮 Cong Liu', '敖磊 Lei Ao', '贾小军 Xiao-jun Jia', '王敏纳 Minna Wang']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8285/阳光电影www.ygdy8.com.深海历险记.HD.720p.国语中字.mkv'],2018,中国,https://extraimage.net/images/2018/09/25/75a1bc2d52632dac5b7e751c356b2cc9.jpg,Julio Soto
2016年获奖惊悚剧情《迟来的愤怒》BD中英双字幕,剧情/惊悚,6.1/10 from 594 users,[''],"['\u3000安东尼奥·德拉·托雷 Antonio de la Torre ', '路易斯·卡叶赫 Luis Callejo', '露丝·迪亚斯 Ruth Díaz', '劳尔·希门尼斯 Raúl Jiménez', '曼诺罗·索洛 Manolo Solo', '冯特·加西亚 Font García', '皮拉尔·戈麦斯 Pilar Gómez', '艾丽西娅·鲁维奥 Alicia Rubio', '盖兹卡·阿达纳斯 Gaizka Ardanaz', '马丁·卢纳 Luna Martín', '查尼·马丁 Chani Martín', '恩里克·德拉托雷 Enrique de la Torre', '茵玛·桑乔 Inma Sancho', '帕科·本杰梅亚 Paco Benjumea', '贝尔塔·赫尔南德兹 Berta Hernández']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7299/阳光电影www.ygdy8.com.迟来的愤怒.BD.720p.中英双字幕.mkv'],2016,西班牙,https://extraimage.net/images/2018/09/24/5721afbc2cfb9964911c6afbd7aca01c.jpg,劳尔·阿雷瓦罗 Raúl Arévalo
2018年动作奇幻《死神真人版》BD中英双字幕,动作/奇幻/冒险,"5.0/10 from 1,742 users",[''],"['\u3000福士苍汰 Sôta Fukushi ', '杉咲花 Hana Sugisaki', '吉泽亮 Yoshizawa Ryo', '真野惠里菜 Erina Mano', '小柳友 Yû Koyanagi', '田边诚一 Seiichi Tanabe', '早乙女太一 Taichi Saotome', '石原贵雅 Miyavi', '长泽雅美 Masami Nagasawa', '江口洋介 Yôsuke Eguchi']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8298/阳光电影www.ygdy8.com.死神真人版.BD.720p.中英双字幕.mkv'],2018,日本,https://extraimage.net/images/2018/09/23/2895870e8c3ed0737f25ceac19bfa8ee.jpg,佐藤信介 Shinsuke Sato
2018年剧情《儿童法案》BD中英双字幕,剧情,7.5/10 from 900 users,[''],"['\u3000艾玛·汤普森 Emma Thompson ', '斯坦利·图齐 Stanley Tucci', '菲恩·怀特海德 Fionn Whitehead', '本·卓别林 Ben Chaplin', '杰森·沃特金斯 Jason Watkins', '萝西·凯弗利洛 Rosie Cavaliero', '妮基·阿姆卡-伯德 Nikki Amuka-Bird', '鲁珀特·范西塔特 Rupert Vansittart', '安东尼·凯尔夫 Anthony Calf', '尼古拉斯·琼斯 Nicholas Jones', '艾琳·沃尔什 Eileen Walsh', '安德鲁·哈维尔 Andrew Havill']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8284/阳光电影www.ygdy8.com.儿童法案.BD.720p.中英双字幕.mkv'],2017,英国,https://extraimage.net/images/2018/09/23/b3f88393ea75a10e915f975a60e12f67.jpg,理查德·艾尔 Richard Eyre
2018年黄渤舒淇王宝强《一出好戏》HD国语中字,剧情/喜剧,"7.3/10 from 275,024 users",[''],"['\u3000黄渤 Bo Huang ', '舒淇 Qi Shu', '王宝强 Baoqiang Wang', '张艺兴 Yixing Zhang', '于和伟 Hewei Yu', '王迅 Xun Wang', '李勤勤 Qinqin Li', '李又麟 You-Lin Lee', '宁浩 Hao Ning', '管虎 Hu Guan', '梁静 Jing Liang', '徐峥 Zheng Xu', '陈德森 Teddy Chan', '张磊 Lei Zhang']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:4093/阳光电影www.ygdy8.com.一出好戏.HD.1080p.国语中英双字.mp4'],2018,中国,https://extraimage.net/images/2018/09/22/437a0f0b4e3b9e8fc2712402bf46f15a.jpg,黄渤 Bo Huang
2018年冒险喜剧《汪星卧底》HD国英双语中字,喜剧/冒险,"5.9/10 from 1,069 users",[''],"['\u3000威尔·阿奈特 Will Arnett ', '卢达克里斯 Ludacris', '斯坦利·图齐 Stanley Tucci', '娜塔莎·雷昂 Natasha Lyonne', '艾伦·卡明 Alan Cumming', '加布里埃尔·伊格莱西亚斯 Gabriel Iglesias', ""沙奎尔·奥尼尔 Shaquille O'Neal"", '迪莉娅·谢泼德 Delia Sheppard', '安迪·比克维奇 Andy Beckwith', '奥马尔·查帕罗 Omar Chaparro', '凯瑞·莎勒 Kerry Shale', '丹尼尔·厄根 Daniel Eghan']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8297/阳光电影www.ygdy8.com.汪星卧底.HD.720p.国英双语中字.mkv'],2018,美国,https://extraimage.net/images/2018/09/22/7e336a3890918a77db6f982852f2ea71.jpg,拉加·高斯内尔 Raja Gosnell
2018年高分奇幻剧情《幸福的拉扎罗》BD日语中字,剧情/奇幻,"8.7/10 from 2,030 users",[''],"['\u3000阿德里亚诺·塔尔迪奥洛 Adriano Tardiolo ', '阿格内斯·格拉齐亚尼 Agnese Graziani', '卢卡·奇科瓦尼 Luca Chikovani', '阿尔巴·罗尔瓦赫尔 Alba Rohrwacher', '塞尔希·洛佩斯 Sergi López', '纳塔利诺·巴拉索 Natalino Balasso', '托马索·劳格诺 Tommaso Ragno', '尼可莱塔·布拉斯基 Nicoletta Braschi', '达里亚·帕斯卡·阿托利尼 Daria Pascal Attolini', '达维德·登西 Davide Denci', '帕斯夸丽纳·斯昆恰 Pasqualina Scuncia']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7297/阳光电影www.ygdy8.com.幸福的拉扎罗.BD.720p.意大利语中字.mkv'],2018,意大利/瑞士/法国/德国,https://extraimage.net/images/2018/09/21/c9a7a1a515d3c647a7acfe801120c423.jpg,爱丽丝·洛尔瓦彻 Alice Rohrwacher
